node_id module flow
41707 1 0.000577829
66640 1 0.000540789
124821 1 0.000525973
401531 1 0.000518565
360184 1 0.000488932
216737 1 0.0004593
383485 1 0.000444484
48802 1 0.000414852
106826 1 0.000414852
44608 1 0.000407444
1398 1 0.000392627
25022 1 0.000340771
132091 1 0.000325955
11096 1 0.000281507
8284 1 0.000222242
461959 1 0.000207426
299540 1 0.000170386
205649 1 0.000170386
155435 1 0.000162977
390320 1 0.000155569
122253 1 0.000155569
501455 1 0.000148161
379478 1 0.000125937
572914 1 0.000125937
420554 1 0.000111121
319248 1 0.000111121
246501 1 9.63049e-05
325037 1 8.14887e-05
401787 1 8.14887e-05
356688 1 7.40807e-05
450360 1 6.66726e-05
446045 1 6.66726e-05
201358 1 6.66726e-05
303634 1 5.92645e-05
388322 1 5.18565e-05
89212 1 5.18565e-05
1103812 1 5.18565e-05
307574 1 4.44484e-05
479307 1 2.96323e-05
993172 1 2.96323e-05
249891 1 2.22242e-05
167736 1 2.22242e-05
76544 1 2.22242e-05
62272 1 2.22242e-05
329006 1 1.48161e-05
11704 1 0.000503748
283423 1 0.000451892
295351 1 0.000385219
327152 1 0.000385219
254163 1 0.000362995
1113615 1 0.000355587
238481 1 0.000355587
391592 1 0.000348179
71777 1 0.000333363
20914 1 0.000311139
1728905 1 0.000296323
330469 1 0.000274098
1372630 1 0.000274098
52351 1 0.000274098
192114 1 0.000251874
367110 1 0.000237058
371707 1 0.000237058
24835 1 0.00022965
1235003 1 0.000214834
455540 1 0.000207426
220946 1 0.00019261
440357 1 0.00019261
29421 1 0.00019261
217019 1 0.000170386
449259 1 0.000170386
240182 1 0.000155569
418325 1 0.000155569
215334 1 0.000140753
392078 1 0.000140753
39933 1 0.000133345
496230 1 0.000125937
126485 1 0.000118529
278784 1 0.000118529
48777 1 0.000111121
2006917 1 0.000103713
42231 1 0.000103713
558016 1 0.000103713
431494 1 9.63049e-05
84806 1 8.14887e-05
198890 1 8.14887e-05
431672 1 6.66726e-05
328605 1 5.18565e-05
326393 1 5.18565e-05
2817333 1 4.44484e-05
502015 1 3.70403e-05
179734 1 3.70403e-05
142259 1 2.96323e-05
244444 1 2.22242e-05
18451 1 1.48161e-05
568582 1 1.48161e-05
200811 1 1.48161e-05
352960 1 7.40807e-06
273919 1 7.40807e-06
148200 1 0.000851928
169957 1 0.000400036
404138 1 0.000385219
115764 1 0.000370403
37159 1 0.000325955
199907 1 0.000274098
179358 1 0.00022965
48041 1 0.000222242
209810 1 0.000214834
81836 1 0.000207426
154120 1 0.000200018
461169 1 0.00019261
278090 1 0.000155569
379729 1 0.000148161
472287 1 0.000140753
358656 1 0.000133345
148911 1 0.000125937
222218 1 0.000118529
198274 1 0.000118529
373560 1 0.000111121
42548 1 0.000103713
200968 1 0.000103713
753667 1 9.63049e-05
218612 1 8.14887e-05
1766799 1 5.92645e-05
41446 1 5.92645e-05
48318 1 5.92645e-05
65423 1 5.92645e-05
330088 1 5.18565e-05
134972 1 4.44484e-05
292113 1 4.44484e-05
352136 1 4.44484e-05
397279 1 4.44484e-05
418579 1 4.44484e-05
454506 1 4.44484e-05
305031 1 3.70403e-05
307743 1 3.70403e-05
388618 1 3.70403e-05
187716 1 2.96323e-05
100444 1 2.22242e-05
382535 1 2.22242e-05
61185 1 2.22242e-05
422009 1 2.22242e-05
248451 1 1.48161e-05
274817 1 1.48161e-05
276752 1 1.48161e-05
148279 1 1.48161e-05
356874 1 1.48161e-05
172107 1 1.48161e-05
195012 1 1.48161e-05
182798 1 7.40807e-06
126886 1 7.40807e-06
271400 1 7.40807e-06
284736 1 7.40807e-06
89011 1 7.40807e-06
156215 1 7.40807e-06
387913 1 7.40807e-06
401216 1 7.40807e-06
190632 1 7.40807e-06
733945 1 7.40807e-06
100254 1 0.000607461
331149 1 0.000400036
315300 1 0.000362995
65148 1 0.000318547
206515 1 0.000318547
235072 1 0.00022965
328567 1 0.000214834
198087 1 0.000207426
220806 1 0.000207426
442405 1 0.000170386
322388 1 0.000170386
84808 1 0.000155569
381271 1 0.000140753
240721 1 0.000118529
277607 1 0.000103713
17362 1 9.63049e-05
397131 1 8.88968e-05
70478 1 8.14887e-05
849113 1 7.40807e-05
82845 1 6.66726e-05
231361 1 5.92645e-05
343170 1 5.92645e-05
291810 1 5.18565e-05
64640 1 5.18565e-05
139548 1 4.44484e-05
331317 1 4.44484e-05
165751 1 3.70403e-05
343831 1 3.70403e-05
603606 1 3.70403e-05
542950 1 2.22242e-05
624002 1 2.22242e-05
723886 1 2.22242e-05
199992 1 1.48161e-05
136161 1 7.40807e-06
40233 1 7.40807e-06
808020 1 7.40807e-06
1451 1 7.40807e-06
479640 1 0.000340771
239252 1 0.000333363
309018 1 0.000274098
252505 1 0.000200018
206474 1 0.00019261
120116 1 0.000185202
479052 1 0.000162977
319585 1 0.000148161
475437 1 0.000111121
312675 1 0.000111121
473767 1 0.000103713
173500 1 0.000103713
310994 1 8.88968e-05
490599 1 8.14887e-05
38 1 6.66726e-05
504800 1 6.66726e-05
484126 1 6.66726e-05
113058 1 6.66726e-05
507346 1 5.92645e-05
502812 1 5.92645e-05
500828 1 5.92645e-05
468605 1 5.18565e-05
373959 1 5.18565e-05
121357 1 5.18565e-05
105306 1 4.44484e-05
484623 1 4.44484e-05
129103 1 3.70403e-05
59147 1 3.70403e-05
488323 1 3.70403e-05
502414 1 2.96323e-05
356392 1 2.96323e-05
479003 1 2.96323e-05
505066 1 2.22242e-05
6748 1 2.22242e-05
389079 1 2.22242e-05
496065 1 2.22242e-05
315381 1 1.48161e-05
498286 1 1.48161e-05
497503 1 1.48161e-05
493525 1 1.48161e-05
490912 1 1.48161e-05
35248 1 1.48161e-05
487636 1 7.40807e-06
308984 1 7.40807e-06
7917 1 7.40807e-06
477674 1 7.40807e-06
492421 1 7.40807e-06
477149 1 7.40807e-06
496056 1 7.40807e-06
472977 1 7.40807e-06
472192 1 7.40807e-06
239271 1 7.40807e-06
499014 1 7.40807e-06
161758 1 7.40807e-06
164040 1 7.40807e-06
185400 1 7.40807e-06
310595 1 7.40807e-06
217970 1 7.40807e-06
481645 1 7.40807e-06
286766 1 0.000377811
274557 1 0.000274098
909099 1 0.000259282
2524724 1 0.000170386
79647 1 0.000155569
326336 1 0.000148161
928285 1 0.000133345
170891 1 0.000133345
756282 1 0.000133345
242524 1 0.000133345
385406 1 0.000133345
4192542 1 0.000125937
1476619 1 0.000118529
170165 1 0.000111121
2033084 1 0.000103713
1272559 1 9.63049e-05
36323 1 8.88968e-05
50692 1 8.14887e-05
198534 1 6.66726e-05
995273 1 6.66726e-05
65523 1 5.92645e-05
2761662 1 5.18565e-05
83767 1 3.70403e-05
209236 1 2.96323e-05
307028 1 2.22242e-05
858279 1 1.48161e-05
143390 1 1.48161e-05
320249 1 1.48161e-05
288250 1 7.40807e-06
784373 1 7.40807e-06
146996 1 7.40807e-06
1808975 1 7.40807e-06
173335 1 0.000251874
343502 1 0.000185202
440271 1 0.000103713
267524 1 9.63049e-05
153201 1 8.88968e-05
146584 1 7.40807e-05
468991 1 7.40807e-05
41107 1 6.66726e-05
248398 1 5.92645e-05
488382 1 5.18565e-05
313520 1 4.44484e-05
492765 1 3.70403e-05
493611 1 3.70403e-05
484370 1 2.96323e-05
266854 1 2.22242e-05
476016 1 2.22242e-05
270790 1 1.48161e-05
494544 1 1.48161e-05
46032 1 7.40807e-06
118841 1 7.40807e-06
132862 1 7.40807e-06
142071 1 7.40807e-06
192404 1 7.40807e-06
309993 1 7.40807e-06
351955 1 7.40807e-06
355057 1 7.40807e-06
357965 1 7.40807e-06
388583 1 7.40807e-06
420934 1 7.40807e-06
46969 1 0.000377811
496435 1 0.000281507
165346 1 7.40807e-05
406031 1 6.66726e-05
108566 1 5.18565e-05
357762 1 3.70403e-05
55645 1 2.96323e-05
475466 1 2.22242e-05
487752 1 1.48161e-05
55057 1 0.000755623
160697 1 7.40807e-05
100112 1 2.96323e-05
213429 1 2.22242e-05
139958 1 1.48161e-05
886016 1 1.48161e-05
477760 1 0.000125937
498852 1 0.000111121
497437 1 8.88968e-05
479605 1 7.40807e-05
469216 1 2.96323e-05
473851 1 2.96323e-05
477446 1 2.96323e-05
477582 1 2.96323e-05
481649 1 2.96323e-05
482318 1 2.96323e-05
484020 1 2.96323e-05
480975 1 2.22242e-05
53558 1 1.48161e-05
279155 1 7.40807e-06
474225 1 7.40807e-06
481716 1 7.40807e-06
483900 1 7.40807e-06
493818 1 7.40807e-06
496895 1 7.40807e-06
498595 1 7.40807e-06
506995 1 7.40807e-06
245889 1 0.000155569
307693 1 9.63049e-05
201301 1 8.14887e-05
311632 1 7.40807e-05
221829 1 6.66726e-05
440235 1 4.44484e-05
145605 1 3.70403e-05
366236 1 3.70403e-05
180116 1 2.22242e-05
242497 1 7.40807e-06
230863 1 0.000103713
41609 1 8.14887e-05
1254792 1 7.40807e-05
187717 1 6.66726e-05
113752 1 5.18565e-05
207498 1 5.18565e-05
209434 1 5.18565e-05
1280591 1 4.44484e-05
747255 1 3.70403e-05
222097 1 2.96323e-05
128222 1 1.48161e-05
115933 1 7.40807e-06
411345 1 0.000148161
329500 1 0.000118529
62672 1 3.70403e-05
237075 1 2.96323e-05
440803 1 2.96323e-05
2628537 1 2.22242e-05
243310 1 7.40807e-06
266098 1 0.000103713
450957 1 8.88968e-05
510480 1 7.40807e-05
310574 1 2.96323e-05
410861 1 2.96323e-05
222771 1 1.48161e-05
122401 1 7.40807e-06
341868 1 7.40807e-06
161 1 0.000118529
47872 1 4.44484e-05
24212 1 1.48161e-05
82434 1 7.40807e-06
143283 1 7.40807e-06
225935 1 7.40807e-06
114004 1 8.14887e-05
183552 1 2.96323e-05
292331 1 2.96323e-05
361556 1 2.96323e-05
141264 1 2.22242e-05
334426 1 5.18565e-05
307533 1 3.70403e-05
53704 1 2.96323e-05
424239 1 2.96323e-05
306583 1 1.48161e-05
138614 1 7.40807e-05
423780 1 2.96323e-05
292308 1 2.22242e-05
1352943 1 1.48161e-05
129271 1 5.18565e-05
325970 1 3.70403e-05
97600 1 2.22242e-05
35470 1 7.40807e-06
152631 1 7.40807e-06
283238 1 7.40807e-06
407954 1 7.40807e-06
243806 1 4.44484e-05
142505 1 3.70403e-05
307126 1 2.22242e-05
353610 1 2.22242e-05
452122 1 2.22242e-05
425510 1 1.48161e-05
139772 1 2.96323e-05
40453 1 1.48161e-05
653064 1 7.40807e-06
465190 1 2.96323e-05
72575 1 1.48161e-05
424489 1 7.40807e-06
404301 1 2.96323e-05
276455 1 1.48161e-05
302010 1 3.70403e-05
185928 1 7.40807e-06
28133 1 2.96323e-05
133899 1 7.40807e-06
11242 1 2.96323e-05
487628 1 7.40807e-06
273157 1 2.22242e-05
143962 1 1.48161e-05
147495 1 2.96323e-05
441417 1 7.40807e-06
482473 1 1.48161e-05
26316 1 7.40807e-06
444562 2 0.00494118
118674 2 0.00351142
60920 2 0.00337808
453333 2 0.0027558
273946 2 0.00263727
259708 2 0.00260764
132873 2 0.00260764
265751 2 0.00239281
85648 2 0.00228909
237487 2 0.00199277
98521 2 0.00195573
93696 2 0.00151865
453052 2 0.00151865
342143 2 0.00145198
454904 2 0.00141494
2367 2 0.00138531
394628 2 0.0013779
67095 2 0.00136308
41599 2 0.00131123
179269 2 0.00130382
33168 2 0.00129641
355797 2 0.00123715
19111 2 0.00120751
445495 2 0.00116307
442071 2 0.00111121
238392 2 0.00103713
38951 2 0.00102972
286671 2 0.000985273
432674 2 0.000985273
331059 2 0.000933416
2042 2 0.000926008
28085 2 0.0009186
378704 2 0.000888968
116368 2 0.000888968
157247 2 0.000874152
451384 2 0.000866744
191544 2 0.000851928
203910 2 0.000822295
448698 2 0.000807479
158633 2 0.000800071
179065 2 0.000777847
251913 2 0.000770439
301325 2 0.000770439
221110 2 0.000718582
300857 2 0.000711174
420640 2 0.000711174
404310 2 0.000681542
213105 2 0.000659318
311008 2 0.000644502
432135 2 0.000622278
54406 2 0.000614869
4952431 2 0.000585237
11786 2 0.000585237
68457 2 0.000577829
58281 2 0.000540789
314341 2 0.000533381
91645 2 0.000525973
318877 2 0.000518565
17077 2 0.000518565
803914 2 0.000511157
465703 2 0.000503748
73253 2 0.00049634
106572 2 0.00049634
251481 2 0.00049634
344662 2 0.00049634
368464 2 0.000488932
119099 2 0.000474116
328446 2 0.000474116
182290 2 0.000466708
62811 2 0.000466708
193209 2 0.0004593
174872 2 0.000451892
40035 2 0.000444484
58465 2 0.000444484
382061 2 0.000437076
347640 2 0.00042226
37054 2 0.000400036
420376 2 0.000400036
57755 2 0.000400036
419290 2 0.000400036
38797 2 0.000400036
12893 2 0.000400036
375528 2 0.000392627
25614 2 0.000385219
200952 2 0.000377811
129679 2 0.000370403
120756 2 0.000355587
240963 2 0.000348179
835 2 0.000340771
101863 2 0.000333363
23046 2 0.000333363
146649 2 0.000333363
353181 2 0.000333363
171130 2 0.000318547
3721 2 0.000318547
400750 2 0.000318547
128870 2 0.000311139
100207 2 0.000311139
868998 2 0.000311139
443640 2 0.000311139
352252 2 0.000311139
334398 2 0.000296323
261404 2 0.000296323
70734 2 0.000288915
13104 2 0.000281507
229808 2 0.000281507
449294 2 0.000281507
360965 2 0.000281507
261559 2 0.000281507
454418 2 0.000281507
474189 2 0.000274098
161459 2 0.000274098
76244 2 0.00026669
371185 2 0.000259282
51566 2 0.000251874
111451 2 0.000251874
20549 2 0.000251874
330019 2 0.000251874
262928 2 0.000244466
343967 2 0.000244466
231285 2 0.000237058
114908 2 0.000237058
5170 2 0.000237058
16479 2 0.000237058
124085 2 0.000237058
303731 2 0.000237058
132901 2 0.000237058
226972 2 0.00022965
194038 2 0.00022965
380455 2 0.00022965
174837 2 0.00022965
89683 2 0.00022965
45434 2 0.00022965
74759 2 0.000222242
328467 2 0.000222242
252668 2 0.000222242
54044 2 0.000222242
319649 2 0.000214834
154056 2 0.000214834
46012 2 0.000214834
378537 2 0.000214834
381363 2 0.000214834
314116 2 0.000214834
311873 2 0.000207426
348007 2 0.000207426
410014 2 0.000207426
263045 2 0.000200018
254747 2 0.000200018
458642 2 0.00019261
1413603 2 0.00019261
291519 2 0.00019261
363459 2 0.00019261
258848 2 0.00019261
362393 2 0.00019261
16626 2 0.00019261
359563 2 0.00019261
293034 2 0.000185202
1191111 2 0.000185202
65592 2 0.000185202
314669 2 0.000177794
166484 2 0.000177794
937452 2 0.000177794
300977 2 0.000170386
316920 2 0.000170386
292204 2 0.000170386
63391 2 0.000170386
356644 2 0.000170386
357690 2 0.000170386
75165 2 0.000162977
10660 2 0.000162977
100792 2 0.000162977
49053 2 0.000155569
60283 2 0.000155569
105452 2 0.000155569
339387 2 0.000155569
142738 2 0.000155569
311165 2 0.000155569
465172 2 0.000148161
442933 2 0.000148161
162011 2 0.000148161
222615 2 0.000148161
292192 2 0.000148161
214398 2 0.000148161
4048 2 0.000148161
319530 2 0.000148161
208867 2 0.000148161
150144 2 0.000148161
188038 2 0.000140753
265374 2 0.000140753
270120 2 0.000140753
660542 2 0.000140753
431388 2 0.000140753
40307 2 0.000140753
131020 2 0.000133345
87160 2 0.000133345
364545 2 0.000133345
286558 2 0.000133345
409789 2 0.000133345
76373 2 0.000133345
300745 2 0.000133345
74727 2 0.000125937
165925 2 0.000125937
384463 2 0.000125937
119923 2 0.000125937
134309 2 0.000125937
845950 2 0.000118529
276897 2 0.000118529
136056 2 0.000118529
18661 2 0.000118529
63782 2 0.000118529
16722 2 0.000111121
73148 2 0.000111121
86303 2 0.000111121
360539 2 0.000111121
269301 2 0.000111121
425760 2 0.000111121
142835 2 0.000111121
375893 2 0.000111121
438270 2 0.000111121
318699 2 0.000111121
26672 2 0.000111121
229728 2 0.000111121
110603 2 0.000103713
44848 2 0.000103713
295855 2 0.000103713
167929 2 0.000103713
168548 2 0.000103713
303342 2 0.000103713
187565 2 0.000103713
397570 2 0.000103713
182337 2 0.000103713
50599 2 0.000103713
117072 2 9.63049e-05
166240 2 9.63049e-05
234003 2 9.63049e-05
446078 2 9.63049e-05
635014 2 9.63049e-05
2673 2 9.63049e-05
236394 2 9.63049e-05
415173 2 9.63049e-05
306490 2 9.63049e-05
443588 2 9.63049e-05
308499 2 9.63049e-05
83071 2 8.88968e-05
724374 2 8.88968e-05
263460 2 8.88968e-05
249312 2 8.88968e-05
2091930 2 8.88968e-05
237794 2 8.88968e-05
46716 2 8.88968e-05
105318 2 8.88968e-05
171878 2 8.88968e-05
97310 2 8.88968e-05
18305 2 8.88968e-05
492860 2 8.88968e-05
580888 2 8.88968e-05
142709 2 8.88968e-05
420995 2 8.88968e-05
149708 2 8.88968e-05
354849 2 8.14887e-05
261804 2 8.14887e-05
354285 2 8.14887e-05
86477 2 8.14887e-05
132684 2 8.14887e-05
229804 2 8.14887e-05
158996 2 8.14887e-05
298308 2 8.14887e-05
39911 2 8.14887e-05
304441 2 8.14887e-05
307354 2 8.14887e-05
313989 2 8.14887e-05
396281 2 7.40807e-05
306328 2 7.40807e-05
242407 2 7.40807e-05
468530 2 7.40807e-05
62830 2 7.40807e-05
189005 2 7.40807e-05
470203 2 7.40807e-05
373447 2 7.40807e-05
271067 2 7.40807e-05
367252 2 7.40807e-05
440691 2 7.40807e-05
503014 2 7.40807e-05
151821 2 7.40807e-05
833788 2 7.40807e-05
332455 2 7.40807e-05
336860 2 7.40807e-05
296044 2 6.66726e-05
167840 2 6.66726e-05
254712 2 6.66726e-05
417490 2 6.66726e-05
339845 2 6.66726e-05
176376 2 6.66726e-05
262657 2 6.66726e-05
1380389 2 6.66726e-05
2620852 2 6.66726e-05
213828 2 6.66726e-05
570185 2 6.66726e-05
67030 2 6.66726e-05
241485 2 6.66726e-05
445262 2 6.66726e-05
263824 2 6.66726e-05
909836 2 6.66726e-05
202139 2 6.66726e-05
42479 2 6.66726e-05
117618 2 6.66726e-05
172562 2 6.66726e-05
373450 2 6.66726e-05
89060 2 6.66726e-05
82309 2 6.66726e-05
207128 2 6.66726e-05
271245 2 6.66726e-05
208839 2 5.92645e-05
275471 2 5.92645e-05
348344 2 5.92645e-05
290197 2 5.92645e-05
458936 2 5.92645e-05
408593 2 5.92645e-05
290222 2 5.92645e-05
411677 2 5.92645e-05
10376 2 5.92645e-05
151319 2 5.92645e-05
193977 2 5.92645e-05
148978 2 5.92645e-05
307882 2 5.92645e-05
455051 2 5.92645e-05
76444 2 5.92645e-05
217670 2 5.92645e-05
415830 2 5.92645e-05
55691 2 5.92645e-05
454077 2 5.18565e-05
293996 2 5.18565e-05
69253 2 5.18565e-05
440273 2 5.18565e-05
1321818 2 5.18565e-05
375980 2 5.18565e-05
17909 2 5.18565e-05
183973 2 5.18565e-05
256260 2 5.18565e-05
608891 2 5.18565e-05
141814 2 5.18565e-05
1151970 2 5.18565e-05
36459 2 5.18565e-05
312431 2 5.18565e-05
509571 2 5.18565e-05
503558 2 5.18565e-05
92624 2 5.18565e-05
179171 2 5.18565e-05
775638 2 5.18565e-05
411973 2 5.18565e-05
361361 2 4.44484e-05
151702 2 4.44484e-05
105860 2 4.44484e-05
261482 2 4.44484e-05
147854 2 4.44484e-05
55566 2 4.44484e-05
326534 2 4.44484e-05
115897 2 4.44484e-05
394977 2 4.44484e-05
214582 2 4.44484e-05
87014 2 4.44484e-05
270691 2 4.44484e-05
1028299 2 4.44484e-05
234268 2 4.44484e-05
54385 2 3.70403e-05
441765 2 3.70403e-05
2431167 2 3.70403e-05
135651 2 3.70403e-05
130578 2 3.70403e-05
1289772 2 3.70403e-05
274371 2 3.70403e-05
234555 2 3.70403e-05
718330 2 3.70403e-05
326972 2 3.70403e-05
127857 2 3.70403e-05
278553 2 3.70403e-05
257331 2 3.70403e-05
315639 2 3.70403e-05
357911 2 3.70403e-05
413505 2 3.70403e-05
226404 2 3.70403e-05
261147 2 3.70403e-05
228274 2 3.70403e-05
65794 2 3.70403e-05
232899 2 3.70403e-05
152673 2 3.70403e-05
175213 2 3.70403e-05
106803 2 2.96323e-05
216989 2 2.96323e-05
335347 2 2.96323e-05
89882 2 2.96323e-05
208285 2 2.96323e-05
234311 2 2.96323e-05
222535 2 2.96323e-05
465165 2 2.96323e-05
24860 2 2.96323e-05
82443 2 2.96323e-05
170835 2 2.96323e-05
191968 2 2.96323e-05
820378 2 2.96323e-05
194421 2 2.96323e-05
300988 2 2.96323e-05
140030 2 2.96323e-05
448562 2 2.96323e-05
80395 2 2.96323e-05
121468 2 2.96323e-05
243446 2 2.96323e-05
256540 2 2.96323e-05
412277 2 2.96323e-05
43211 2 2.96323e-05
394135 2 2.96323e-05
450285 2 2.96323e-05
201925 2 2.96323e-05
125701 2 2.96323e-05
180811 2 2.96323e-05
265449 2 2.96323e-05
82669 2 2.96323e-05
424212 2 2.96323e-05
124399 2 2.22242e-05
260299 2 2.22242e-05
541246 2 2.22242e-05
237413 2 2.22242e-05
286994 2 2.22242e-05
376244 2 2.22242e-05
434035 2 2.22242e-05
122004 2 2.22242e-05
58154 2 2.22242e-05
400236 2 2.22242e-05
33075 2 2.22242e-05
140245 2 2.22242e-05
175342 2 2.22242e-05
354763 2 2.22242e-05
99263 2 2.22242e-05
50726 2 2.22242e-05
298503 2 2.22242e-05
447411 2 2.22242e-05
7988 2 2.22242e-05
183487 2 2.22242e-05
139983 2 2.22242e-05
443282 2 2.22242e-05
701733 2 2.22242e-05
12374 2 2.22242e-05
1610958 2 2.22242e-05
16400 2 2.22242e-05
160948 2 2.22242e-05
418818 2 2.22242e-05
200581 2 2.22242e-05
138719 2 2.22242e-05
217208 2 2.22242e-05
161156 2 2.22242e-05
21660 2 2.22242e-05
441426 2 2.22242e-05
343991 2 2.22242e-05
216948 2 1.48161e-05
333029 2 1.48161e-05
347583 2 1.48161e-05
135455 2 1.48161e-05
97260 2 1.48161e-05
223490 2 1.48161e-05
27268 2 1.48161e-05
353119 2 1.48161e-05
30056 2 1.48161e-05
324227 2 1.48161e-05
1242846 2 1.48161e-05
141683 2 1.48161e-05
127671 2 1.48161e-05
127616 2 1.48161e-05
318339 2 1.48161e-05
629413 2 1.48161e-05
142620 2 1.48161e-05
413812 2 1.48161e-05
358354 2 1.48161e-05
143450 2 1.48161e-05
314369 2 1.48161e-05
144050 2 1.48161e-05
94606 2 1.48161e-05
66097 2 1.48161e-05
150086 2 1.48161e-05
303859 2 1.48161e-05
42123 2 1.48161e-05
1083355 2 1.48161e-05
70433 2 1.48161e-05
456559 2 1.48161e-05
90558 2 1.48161e-05
192300 2 1.48161e-05
290579 2 1.48161e-05
367765 2 1.48161e-05
2162877 2 1.48161e-05
290420 2 1.48161e-05
289262 2 1.48161e-05
197296 2 1.48161e-05
374578 2 1.48161e-05
374764 2 1.48161e-05
655088 2 1.48161e-05
44733 2 1.48161e-05
233416 2 1.48161e-05
166740 2 1.48161e-05
203215 2 1.48161e-05
377144 2 1.48161e-05
435115 2 1.48161e-05
271415 2 1.48161e-05
46174 2 1.48161e-05
453356 2 1.48161e-05
4035818 2 1.48161e-05
108656 2 1.48161e-05
662133 2 1.48161e-05
402571 2 1.48161e-05
47423 2 1.48161e-05
262905 2 1.48161e-05
398534 2 1.48161e-05
50423 2 1.48161e-05
2011 2 1.48161e-05
254212 2 1.48161e-05
395807 2 1.48161e-05
109407 2 1.48161e-05
53392 2 1.48161e-05
395815 2 7.40807e-06
391437 2 7.40807e-06
398979 2 7.40807e-06
388724 2 7.40807e-06
400279 2 7.40807e-06
387141 2 7.40807e-06
385743 2 7.40807e-06
377777 2 7.40807e-06
407763 2 7.40807e-06
376701 2 7.40807e-06
408626 2 7.40807e-06
409565 2 7.40807e-06
367587 2 7.40807e-06
365271 2 7.40807e-06
410550 2 7.40807e-06
363679 2 7.40807e-06
361388 2 7.40807e-06
361111 2 7.40807e-06
413062 2 7.40807e-06
413282 2 7.40807e-06
359780 2 7.40807e-06
358295 2 7.40807e-06
414190 2 7.40807e-06
357085 2 7.40807e-06
344144 2 7.40807e-06
342040 2 7.40807e-06
336115 2 7.40807e-06
332845 2 7.40807e-06
328777 2 7.40807e-06
322548 2 7.40807e-06
314539 2 7.40807e-06
421341 2 7.40807e-06
313864 2 7.40807e-06
301512 2 7.40807e-06
426266 2 7.40807e-06
428743 2 7.40807e-06
296926 2 7.40807e-06
289040 2 7.40807e-06
432414 2 7.40807e-06
286389 2 7.40807e-06
432986 2 7.40807e-06
285794 2 7.40807e-06
281382 2 7.40807e-06
435639 2 7.40807e-06
436552 2 7.40807e-06
436714 2 7.40807e-06
437458 2 7.40807e-06
277162 2 7.40807e-06
438709 2 7.40807e-06
440128 2 7.40807e-06
274459 2 7.40807e-06
274104 2 7.40807e-06
271875 2 7.40807e-06
270885 2 7.40807e-06
270739 2 7.40807e-06
262535 2 7.40807e-06
253446 2 7.40807e-06
253117 2 7.40807e-06
379 2 7.40807e-06
248149 2 7.40807e-06
241095 2 7.40807e-06
236133 2 7.40807e-06
234376 2 7.40807e-06
446555 2 7.40807e-06
446689 2 7.40807e-06
234215 2 7.40807e-06
233957 2 7.40807e-06
231736 2 7.40807e-06
448801 2 7.40807e-06
228399 2 7.40807e-06
449674 2 7.40807e-06
227024 2 7.40807e-06
214282 2 7.40807e-06
213658 2 7.40807e-06
203668 2 7.40807e-06
201919 2 7.40807e-06
199843 2 7.40807e-06
197264 2 7.40807e-06
196563 2 7.40807e-06
193336 2 7.40807e-06
192867 2 7.40807e-06
191699 2 7.40807e-06
458730 2 7.40807e-06
191495 2 7.40807e-06
463510 2 7.40807e-06
183910 2 7.40807e-06
182410 2 7.40807e-06
178715 2 7.40807e-06
468426 2 7.40807e-06
172602 2 7.40807e-06
171404 2 7.40807e-06
168093 2 7.40807e-06
488080 2 7.40807e-06
492846 2 7.40807e-06
166222 2 7.40807e-06
157854 2 7.40807e-06
157163 2 7.40807e-06
146492 2 7.40807e-06
145343 2 7.40807e-06
550133 2 7.40807e-06
563919 2 7.40807e-06
144588 2 7.40807e-06
571560 2 7.40807e-06
133739 2 7.40807e-06
602121 2 7.40807e-06
127071 2 7.40807e-06
126644 2 7.40807e-06
116112 2 7.40807e-06
115905 2 7.40807e-06
114509 2 7.40807e-06
113145 2 7.40807e-06
111453 2 7.40807e-06
110268 2 7.40807e-06
98830 2 7.40807e-06
84791 2 7.40807e-06
76711 2 7.40807e-06
72288 2 7.40807e-06
70316 2 7.40807e-06
70290 2 7.40807e-06
69492 2 7.40807e-06
61537 2 7.40807e-06
47684 2 7.40807e-06
967277 2 7.40807e-06
46063 2 7.40807e-06
1041599 2 7.40807e-06
1070674 2 7.40807e-06
42323 2 7.40807e-06
34348 2 7.40807e-06
32914 2 7.40807e-06
1199242 2 7.40807e-06
31994 2 7.40807e-06
30150 2 7.40807e-06
25855 2 7.40807e-06
23389 2 7.40807e-06
18987 2 7.40807e-06
1436639 2 7.40807e-06
1457758 2 7.40807e-06
18720 2 7.40807e-06
17257 2 7.40807e-06
12974 2 7.40807e-06
9816 2 7.40807e-06
7300 2 7.40807e-06
6692 2 7.40807e-06
251512 2 7.40807e-06
140865 2 0.00213352
364448 2 0.00182979
307360 2 0.00148161
257312 2 0.00145198
347324 2 0.00141494
459201 2 0.00140753
73141 2 0.00140753
408998 2 0.00139272
15585 2 0.0013779
83027 2 0.00135568
213686 2 0.00132604
287832 2 0.00131123
242732 2 0.0012816
190026 2 0.00120751
298 2 0.0011927
150286 2 0.0011927
163302 2 0.00118529
175578 2 0.00117047
184935 2 0.00115566
251407 2 0.00114084
182814 2 0.00113343
142582 2 0.00108899
27932 2 0.00106676
413301 2 0.00104454
402382 2 0.00101491
334195 2 0.000992681
91470 2 0.000992681
310723 2 0.000977865
128262 2 0.000977865
446723 2 0.000970457
382795 2 0.000940824
260343 2 0.000933416
115961 2 0.000926008
63109 2 0.000926008
342634 2 0.000903784
