Source,Target,Type,Id,Label,Weight
342143,226972,Undirected,31734,,4
342143,367252,Undirected,31735,,2
342143,80395,Undirected,31736,,2
342143,465703,Undirected,31737,,8
342143,393438,Undirected,31738,,2
342143,45929,Undirected,31739,,2
342143,454077,Undirected,31740,,2
342143,237794,Undirected,31741,,2
342143,182271,Undirected,31742,,2
342143,452212,Undirected,31743,,2
342143,84265,Undirected,31744,,2
342143,466789,Undirected,31745,,2
342143,225990,Undirected,31746,,3
342143,62472,Undirected,31747,,3
342143,371185,Undirected,31748,,2
342143,113388,Undirected,31749,,2
342143,327711,Undirected,31750,,2
342143,347640,Undirected,31751,,2
342143,19789,Undirected,31752,,2
342143,86477,Undirected,31753,,2
342143,270120,Undirected,31754,,2
342143,208839,Undirected,31755,,2
342143,323262,Undirected,31756,,2
342143,193209,Undirected,31757,,2
342143,42479,Undirected,31758,,2
342143,410617,Undirected,31759,,2
342143,371569,Undirected,31760,,2
342143,424263,Undirected,31761,,2
342143,163302,Undirected,31762,,2
342143,311165,Undirected,31763,,2
342143,330019,Undirected,31764,,2
342143,23046,Undirected,31765,,2
342143,53704,Undirected,31766,,2
342143,424239,Undirected,31767,,2
342143,155120,Undirected,31768,,2
335217,147534,Undirected,31769,,2
335217,194709,Undirected,31770,,2
335217,378704,Undirected,31771,,2
335217,239647,Undirected,31772,,2
147534,205022,Undirected,31773,,2
239647,381220,Undirected,31774,,3
239647,372655,Undirected,31775,,2
239647,89463,Undirected,31776,,2
239647,155296,Undirected,31777,,2
239647,187200,Undirected,31778,,5
239647,416091,Undirected,31779,,11
239647,353406,Undirected,31780,,3
239647,220016,Undirected,31781,,2
239647,289635,Undirected,31782,,2
239647,93396,Undirected,31783,,3
239647,44601,Undirected,31784,,2
239647,225990,Undirected,31785,,19
239647,144477,Undirected,31786,,3
239647,242125,Undirected,31787,,2
239647,369857,Undirected,31788,,8
239647,167142,Undirected,31789,,7
239647,191939,Undirected,31790,,2
239647,104777,Undirected,31791,,6
239647,37204,Undirected,31792,,3
239647,242117,Undirected,31793,,8
239647,23859,Undirected,31794,,2
239647,193426,Undirected,31795,,2
239647,36944,Undirected,31796,,4
239647,381324,Undirected,31797,,2
239647,16193,Undirected,31798,,3
239647,146930,Undirected,31799,,4
239647,410407,Undirected,31800,,3
239647,434479,Undirected,31801,,2
239647,11704,Undirected,31802,,2
239647,415861,Undirected,31803,,2
381220,136299,Undirected,31804,,3
381220,83512,Undirected,31805,,4
381220,89463,Undirected,31806,,2
381220,155296,Undirected,31807,,3
381220,187200,Undirected,31808,,4
381220,416091,Undirected,31809,,9
381220,369857,Undirected,31810,,5
381220,394029,Undirected,31811,,2
381220,240893,Undirected,31812,,2
381220,205096,Undirected,31813,,2
381220,353406,Undirected,31814,,3
381220,86131,Undirected,31815,,3
381220,410407,Undirected,31816,,3
381220,381324,Undirected,31817,,5
381220,57237,Undirected,31818,,2
381220,242125,Undirected,31819,,2
381220,335813,Undirected,31820,,2
381220,382466,Undirected,31821,,2
381220,129644,Undirected,31822,,3
381220,64140,Undirected,31823,,2
381220,322388,Undirected,31824,,2
381220,59365,Undirected,31825,,3
381220,74599,Undirected,31826,,2
381220,178254,Undirected,31827,,2
381220,326432,Undirected,31828,,2
381220,111839,Undirected,31829,,2
381220,289635,Undirected,31830,,2
381220,381591,Undirected,31831,,3
381220,345158,Undirected,31832,,2
381220,300200,Undirected,31833,,2
381220,104777,Undirected,31834,,2
381220,380545,Undirected,31835,,2
381220,193426,Undirected,31836,,3
381220,381271,Undirected,31837,,2
381220,146930,Undirected,31838,,4
381220,93396,Undirected,31839,,2
381220,490784,Undirected,31840,,2
381220,225990,Undirected,31841,,8
381220,167142,Undirected,31842,,3
381220,442405,Undirected,31843,,2
381220,55057,Undirected,31844,,4
381220,142625,Undirected,31845,,2
381220,21983,Undirected,31846,,2
381220,233664,Undirected,31847,,3
381220,443669,Undirected,31848,,3
381220,372655,Undirected,31849,,2
381220,263813,Undirected,31850,,2
381220,137961,Undirected,31851,,2
381220,382928,Undirected,31852,,2
270790,173335,Undirected,31853,,13
270790,153201,Undirected,31854,,4
270790,351955,Undirected,31855,,4
270790,46032,Undirected,31856,,4
270790,267524,Undirected,31857,,2
270790,493611,Undirected,31858,,5
270790,479774,Undirected,31859,,2
270790,41107,Undirected,31860,,3
270790,167714,Undirected,31861,,2
270790,402437,Undirected,31862,,2
270790,484370,Undirected,31863,,4
270790,192404,Undirected,31864,,2
270790,248398,Undirected,31865,,2
270790,309993,Undirected,31866,,2
270790,492765,Undirected,31867,,3
270790,468991,Undirected,31868,,3
270790,494544,Undirected,31869,,2
173335,476016,Undirected,31870,,3
173335,494544,Undirected,31871,,6
173335,402437,Undirected,31872,,2
173335,267524,Undirected,31873,,16
173335,492765,Undirected,31874,,6
173335,507349,Undirected,31875,,3
173335,271325,Undirected,31876,,4
173335,20353,Undirected,31877,,2
173335,41107,Undirected,31878,,9
173335,482949,Undirected,31879,,2
173335,94733,Undirected,31880,,2
173335,493929,Undirected,31881,,3
173335,167714,Undirected,31882,,3
173335,388583,Undirected,31883,,5
173335,351955,Undirected,31884,,15
173335,498318,Undirected,31885,,2
173335,164815,Undirected,31886,,3
173335,488382,Undirected,31887,,22
173335,153201,Undirected,31888,,11
173335,479774,Undirected,31889,,3
173335,497632,Undirected,31890,,3
173335,313520,Undirected,31891,,5
173335,192404,Undirected,31892,,10
173335,420934,Undirected,31893,,3
173335,470906,Undirected,31894,,3
173335,485142,Undirected,31895,,2
173335,266854,Undirected,31896,,10
173335,493611,Undirected,31897,,14
173335,484370,Undirected,31898,,11
173335,245086,Undirected,31899,,2
173335,286998,Undirected,31900,,2
173335,225990,Undirected,31901,,2
173335,410407,Undirected,31902,,2
173335,357965,Undirected,31903,,3
173335,46032,Undirected,31904,,7
173335,355057,Undirected,31905,,5
173335,440271,Undirected,31906,,5
173335,488531,Undirected,31907,,2
173335,468991,Undirected,31908,,16
173335,383836,Undirected,31909,,6
173335,248398,Undirected,31910,,10
173335,492603,Undirected,31911,,2
173335,309993,Undirected,31912,,8
173335,500735,Undirected,31913,,2
173335,343502,Undirected,31914,,5
173335,483556,Undirected,31915,,2
173335,483302,Undirected,31916,,2
173335,292431,Undirected,31917,,2
173335,502066,Undirected,31918,,2
173335,146584,Undirected,31919,,7
173335,478776,Undirected,31920,,3
173335,146930,Undirected,31921,,2
173335,142071,Undirected,31922,,4
173335,350984,Undirected,31923,,3
173335,491469,Undirected,31924,,2
193426,394206,Undirected,31925,,2
193426,36944,Undirected,31926,,9
193426,93396,Undirected,31927,,16
193426,381324,Undirected,31928,,8
193426,225990,Undirected,31929,,9
193426,451384,Undirected,31930,,2
193426,158633,Undirected,31931,,2
193426,269702,Undirected,31932,,2
193426,44601,Undirected,31933,,2
193426,119054,Undirected,31934,,2
193426,11704,Undirected,31935,,3
193426,133736,Undirected,31936,,2
193426,353406,Undirected,31937,,2
193426,23859,Undirected,31938,,2
193426,235788,Undirected,31939,,2
193426,416091,Undirected,31940,,2
193426,124392,Undirected,31941,,3
193426,189092,Undirected,31942,,2
193426,222140,Undirected,31943,,2
193426,287929,Undirected,31944,,2
193426,342626,Undirected,31945,,3
381324,83512,Undirected,31946,,2
381324,280425,Undirected,31947,,2
381324,278853,Undirected,31948,,4
381324,236092,Undirected,31949,,2
381324,416091,Undirected,31950,,7
381324,369857,Undirected,31951,,8
381324,93396,Undirected,31952,,9
381324,225990,Undirected,31953,,10
381324,86131,Undirected,31954,,2
381324,353406,Undirected,31955,,3
381324,319009,Undirected,31956,,3
381324,36944,Undirected,31957,,2
381324,373314,Undirected,31958,,9
381324,11704,Undirected,31959,,6
381324,136299,Undirected,31960,,4
381324,297848,Undirected,31961,,2
381324,287929,Undirected,31962,,4
381324,490784,Undirected,31963,,8
381324,44601,Undirected,31964,,3
381324,133736,Undirected,31965,,2
381324,381591,Undirected,31966,,3
381324,300773,Undirected,31967,,3
381324,46969,Undirected,31968,,5
381324,451384,Undirected,31969,,2
381324,496435,Undirected,31970,,2
381324,33132,Undirected,31971,,2
381324,167142,Undirected,31972,,4
381324,342626,Undirected,31973,,5
381324,137290,Undirected,31974,,2
381324,380545,Undirected,31975,,2
381324,116788,Undirected,31976,,2
381324,440527,Undirected,31977,,2
83512,136299,Undirected,31978,,2
83512,23859,Undirected,31979,,2
280425,89463,Undirected,31980,,2
280425,93396,Undirected,31981,,2
55057,263813,Undirected,31982,,11
55057,409789,Undirected,31983,,6
55057,259708,Undirected,31984,,26
55057,344212,Undirected,31985,,2
55057,416091,Undirected,31986,,6
55057,187565,Undirected,31987,,4
55057,128870,Undirected,31988,,2
55057,288914,Undirected,31989,,2
55057,445495,Undirected,31990,,6
55057,118674,Undirected,31991,,13
55057,336816,Undirected,31992,,2
55057,251407,Undirected,31993,,2
55057,110603,Undirected,31994,,3
55057,2042,Undirected,31995,,4
55057,314341,Undirected,31996,,4
55057,182290,Undirected,31997,,7
55057,38951,Undirected,31998,,6
55057,5170,Undirected,31999,,3
55057,328467,Undirected,32000,,2
55057,381363,Undirected,32001,,2
55057,148200,Undirected,32002,,27
55057,333029,Undirected,32003,,2
55057,361111,Undirected,32004,,2
55057,441948,Undirected,32005,,5
55057,132873,Undirected,32006,,2
55057,129679,Undirected,32007,,3
55057,57755,Undirected,32008,,2
55057,454904,Undirected,32009,,7
55057,382061,Undirected,32010,,5
55057,451384,Undirected,32011,,4
55057,286998,Undirected,32012,,2
55057,114004,Undirected,32013,,2
55057,345158,Undirected,32014,,2
55057,479508,Undirected,32015,,2
55057,370808,Undirected,32016,,2
55057,442405,Undirected,32017,,7
55057,130578,Undirected,32018,,4
55057,256797,Undirected,32019,,5
55057,149708,Undirected,32020,,3
55057,189340,Undirected,32021,,2
55057,343991,Undirected,32022,,2
55057,292192,Undirected,32023,,2
55057,140865,Undirected,32024,,5
55057,296044,Undirected,32025,,4
55057,21268,Undirected,32026,,2
55057,410407,Undirected,32027,,4
55057,132396,Undirected,32028,,7
55057,155296,Undirected,32029,,5
55057,23859,Undirected,32030,,3
55057,146930,Undirected,32031,,3
55057,331149,Undirected,32032,,5
55057,187200,Undirected,32033,,4
55057,712425,Undirected,32034,,2
55057,106826,Undirected,32035,,2
55057,344662,Undirected,32036,,2
55057,251481,Undirected,32037,,2
55057,98521,Undirected,32038,,2
55057,158633,Undirected,32039,,2
55057,58465,Undirected,32040,,2
55057,490784,Undirected,32041,,2
55057,44601,Undirected,32042,,3
55057,440691,Undirected,32043,,2
55057,115264,Undirected,32044,,2
55057,369857,Undirected,32045,,2
55057,36944,Undirected,32046,,2
55057,404138,Undirected,32047,,3
55057,384477,Undirected,32048,,2
55057,259473,Undirected,32049,,2
55057,361391,Undirected,32050,,4
55057,233664,Undirected,32051,,23
55057,97814,Undirected,32052,,2
55057,300773,Undirected,32053,,2
55057,339513,Undirected,32054,,2
55057,225990,Undirected,32055,,3
55057,360184,Undirected,32056,,2
55057,256936,Undirected,32057,,2
55057,213429,Undirected,32058,,3
55057,331317,Undirected,32059,,2
55057,240721,Undirected,32060,,5
55057,100254,Undirected,32061,,4
55057,449294,Undirected,32062,,3
55057,240893,Undirected,32063,,2
55057,376657,Undirected,32064,,2
55057,360637,Undirected,32065,,2
55057,160697,Undirected,32066,,3
55057,277162,Undirected,32067,,2
55057,450285,Undirected,32068,,2
55057,141260,Undirected,32069,,2
55057,204843,Undirected,32070,,9
55057,93396,Undirected,32071,,2
55057,100112,Undirected,32072,,3
55057,440891,Undirected,32073,,2
55057,198087,Undirected,32074,,2
55057,265751,Undirected,32075,,3
55057,376801,Undirected,32076,,2
55057,3446,Undirected,32077,,2
55057,299540,Undirected,32078,,5
55057,343831,Undirected,32079,,3
55057,206515,Undirected,32080,,3
55057,139548,Undirected,32081,,2
55057,64640,Undirected,32082,,2
55057,557967,Undirected,32083,,2
55057,277607,Undirected,32084,,2
55057,328567,Undirected,32085,,2
55057,235072,Undirected,32086,,2
55057,30844,Undirected,32087,,2
55057,13831,Undirected,32088,,2
55057,381591,Undirected,32089,,2
55057,373392,Undirected,32090,,3
55057,139958,Undirected,32091,,2
55057,323159,Undirected,32092,,2
55057,431598,Undirected,32093,,2
55057,89212,Undirected,32094,,2
55057,379729,Undirected,32095,,2
55057,216989,Undirected,32096,,2
55057,407395,Undirected,32097,,2
55057,584848,Undirected,32098,,2
263813,422631,Undirected,32099,,2
263813,65612,Undirected,32100,,2
263813,2098,Undirected,32101,,2
263813,202280,Undirected,32102,,5
263813,416091,Undirected,32103,,12
263813,460309,Undirected,32104,,2
263813,63899,Undirected,32105,,2
263813,325970,Undirected,32106,,2
263813,440636,Undirected,32107,,4
263813,299540,Undirected,32108,,3
263813,74417,Undirected,32109,,2
263813,44601,Undirected,32110,,10
263813,229788,Undirected,32111,,3
263813,13831,Undirected,32112,,2
263813,464553,Undirected,32113,,4
263813,155296,Undirected,32114,,7
263813,36944,Undirected,32115,,4
263813,3446,Undirected,32116,,2
263813,323159,Undirected,32117,,11
263813,384477,Undirected,32118,,6
263813,240893,Undirected,32119,,3
263813,297848,Undirected,32120,,2
263813,125225,Undirected,32121,,2
263813,249609,Undirected,32122,,2
263813,339642,Undirected,32123,,4
263813,385589,Undirected,32124,,5
263813,300773,Undirected,32125,,2
263813,46969,Undirected,32126,,2
263813,40147,Undirected,32127,,2
263813,144582,Undirected,32128,,2
263813,383836,Undirected,32129,,5
263813,131082,Undirected,32130,,3
263813,40970,Undirected,32131,,2
263813,93396,Undirected,32132,,3
263813,132396,Undirected,32133,,6
263813,204843,Undirected,32134,,4
263813,442405,Undirected,32135,,2
263813,404367,Undirected,32136,,2
263813,376576,Undirected,32137,,2
263813,242125,Undirected,32138,,8
263813,100112,Undirected,32139,,2
263813,225990,Undirected,32140,,7
263813,188979,Undirected,32141,,2
263813,11096,Undirected,32142,,2
263813,167736,Undirected,32143,,2
263813,59551,Undirected,32144,,2
263813,390490,Undirected,32145,,2
263813,233664,Undirected,32146,,7
263813,382466,Undirected,32147,,6
263813,64140,Undirected,32148,,3
263813,235788,Undirected,32149,,2
263813,458069,Undirected,32150,,3
263813,204423,Undirected,32151,,4
263813,397572,Undirected,32152,,2
263813,401787,Undirected,32153,,2
263813,420554,Undirected,32154,,2
263813,130970,Undirected,32155,,2
263813,458641,Undirected,32156,,2
263813,297823,Undirected,32157,,4
263813,410407,Undirected,32158,,11
263813,431598,Undirected,32159,,2
263813,415861,Undirected,32160,,2
263813,420852,Undirected,32161,,2
263813,122837,Undirected,32162,,2
263813,116970,Undirected,32163,,2
263813,137961,Undirected,32164,,3
263813,510480,Undirected,32165,,2
263813,263547,Undirected,32166,,2
263813,319900,Undirected,32167,,2
263813,348342,Undirected,32168,,3
263813,300770,Undirected,32169,,2
263813,146930,Undirected,32170,,2
263813,360184,Undirected,32171,,2
263813,401531,Undirected,32172,,2
263813,77331,Undirected,32173,,2
263813,65314,Undirected,32174,,4
263813,30844,Undirected,32175,,3
263813,271355,Undirected,32176,,3
263813,430532,Undirected,32177,,3
263813,275299,Undirected,32178,,2
263813,180742,Undirected,32179,,2
263813,30102,Undirected,32180,,2
263813,376202,Undirected,32181,,2
263813,318929,Undirected,32182,,3
263813,246375,Undirected,32183,,2
263813,384839,Undirected,32184,,3
263813,381591,Undirected,32185,,2
263813,281642,Undirected,32186,,2
263813,109138,Undirected,32187,,2
263813,457969,Undirected,32188,,3
263813,458855,Undirected,32189,,2
263813,345158,Undirected,32190,,2
263813,64073,Undirected,32191,,2
422631,112116,Undirected,32192,,2
422631,133231,Undirected,32193,,2
422631,217233,Undirected,32194,,2
422631,285188,Undirected,32195,,2
422631,39125,Undirected,32196,,2
422631,40147,Undirected,32197,,2
422631,297823,Undirected,32198,,2
422631,382466,Undirected,32199,,3
422631,194415,Undirected,32200,,2
422631,376202,Undirected,32201,,2
422631,77950,Undirected,32202,,2
422631,365431,Undirected,32203,,3
422631,410407,Undirected,32204,,2
422631,30844,Undirected,32205,,2
492248,132862,Undirected,32206,,2
492248,271325,Undirected,32207,,2
492248,493929,Undirected,32208,,2
492248,488382,Undirected,32209,,2
132862,468991,Undirected,32210,,5
476278,487578,Undirected,32211,,2
468991,496857,Undirected,32212,,2
468991,153201,Undirected,32213,,11
468991,266854,Undirected,32214,,2
468991,355057,Undirected,32215,,3
468991,46032,Undirected,32216,,2
468991,41107,Undirected,32217,,5
468991,271325,Undirected,32218,,2
468991,297295,Undirected,32219,,2
468991,343502,Undirected,32220,,2
468991,493217,Undirected,32221,,2
468991,493929,Undirected,32222,,2
468991,146584,Undirected,32223,,7
468991,476016,Undirected,32224,,4
468991,496773,Undirected,32225,,3
468991,313520,Undirected,32226,,3
468991,493611,Undirected,32227,,4
468991,492765,Undirected,32228,,8
468991,267524,Undirected,32229,,7
468991,353572,Undirected,32230,,2
468991,483556,Undirected,32231,,2
468991,388583,Undirected,32232,,4
468991,488382,Undirected,32233,,3
468991,484370,Undirected,32234,,5
468991,357965,Undirected,32235,,4
468991,502066,Undirected,32236,,4
468991,383836,Undirected,32237,,2
468991,192404,Undirected,32238,,2
499914,84808,Undirected,32239,,2
336233,122253,Undirected,32240,,2
336233,93396,Undirected,32241,,2
481938,492573,Undirected,32242,,5
481938,382395,Undirected,32243,,4
481938,496640,Undirected,32244,,2
481938,40281,Undirected,32245,,16
481938,505597,Undirected,32246,,2
481938,490963,Undirected,32247,,2
481938,89531,Undirected,32248,,2
481938,499844,Undirected,32249,,2
481938,483723,Undirected,32250,,6
481938,504166,Undirected,32251,,2
481938,498990,Undirected,32252,,2
481938,434479,Undirected,32253,,2
481938,489835,Undirected,32254,,2
481938,499757,Undirected,32255,,2
481938,486033,Undirected,32256,,2
481938,488651,Undirected,32257,,3
481938,498852,Undirected,32258,,2
492573,496640,Undirected,32259,,3
492573,40281,Undirected,32260,,35
492573,426935,Undirected,32261,,3
492573,492419,Undirected,32262,,4
492573,489835,Undirected,32263,,6
492573,496962,Undirected,32264,,4
492573,488651,Undirected,32265,,5
492573,498990,Undirected,32266,,7
492573,483723,Undirected,32267,,7
492573,482045,Undirected,32268,,3
492573,116368,Undirected,32269,,3
492573,479570,Undirected,32270,,2
492573,89531,Undirected,32271,,2
492573,468780,Undirected,32272,,4
492573,472980,Undirected,32273,,2
492573,44930,Undirected,32274,,4
492573,500054,Undirected,32275,,3
492573,484867,Undirected,32276,,3
492573,468944,Undirected,32277,,2
492573,479605,Undirected,32278,,3
492573,197398,Undirected,32279,,3
492573,472817,Undirected,32280,,2
492573,482281,Undirected,32281,,3
492573,505161,Undirected,32282,,2
492573,470275,Undirected,32283,,2
492573,507637,Undirected,32284,,2
492573,469736,Undirected,32285,,2
492573,477760,Undirected,32286,,2
229760,120523,Undirected,32287,,3
229760,90512,Undirected,32288,,2
229760,210573,Undirected,32289,,3
229760,437367,Undirected,32290,,3
229760,146923,Undirected,32291,,2
229760,375134,Undirected,32292,,2
229760,488494,Undirected,32293,,2
229760,448738,Undirected,32294,,3
229760,354133,Undirected,32295,,2
229760,204747,Undirected,32296,,2
229760,305939,Undirected,32297,,2
229760,164234,Undirected,32298,,2
229760,222226,Undirected,32299,,2
120523,90512,Undirected,32300,,4
120523,280401,Undirected,32301,,7
120523,437367,Undirected,32302,,2
120523,383134,Undirected,32303,,2
120523,164234,Undirected,32304,,3
120523,374479,Undirected,32305,,3
120523,227045,Undirected,32306,,2
120523,78039,Undirected,32307,,3
120523,433847,Undirected,32308,,4
120523,146587,Undirected,32309,,13
120523,298348,Undirected,32310,,3
120523,431768,Undirected,32311,,4
120523,276640,Undirected,32312,,3
120523,458592,Undirected,32313,,2
120523,68561,Undirected,32314,,2
120523,60122,Undirected,32315,,5
120523,140382,Undirected,32316,,2
120523,336353,Undirected,32317,,6
120523,68010,Undirected,32318,,2
120523,239857,Undirected,32319,,4
120523,371802,Undirected,32320,,4
120523,435676,Undirected,32321,,2
120523,305939,Undirected,32322,,8
120523,437940,Undirected,32323,,3
120523,1298823,Undirected,32324,,2
120523,645809,Undirected,32325,,4
120523,281204,Undirected,32326,,2
120523,181377,Undirected,32327,,2
120523,320385,Undirected,32328,,2
120523,1771143,Undirected,32329,,2
120523,198227,Undirected,32330,,2
120523,488494,Undirected,32331,,3
120523,458972,Undirected,32332,,2
90512,210573,Undirected,32333,,2
90512,280401,Undirected,32334,,3
90512,145513,Undirected,32335,,3
90512,437367,Undirected,32336,,3
90512,146923,Undirected,32337,,2
90512,146587,Undirected,32338,,13
90512,198227,Undirected,32339,,2
90512,246744,Undirected,32340,,3
90512,336353,Undirected,32341,,2
90512,341321,Undirected,32342,,2
90512,384791,Undirected,32343,,2
90512,434479,Undirected,32344,,3
90512,431768,Undirected,32345,,4
90512,375134,Undirected,32346,,2
90512,488494,Undirected,32347,,4
90512,318464,Undirected,32348,,3
90512,141260,Undirected,32349,,2
90512,311461,Undirected,32350,,2
90512,435676,Undirected,32351,,2
90512,140382,Undirected,32352,,3
90512,320385,Undirected,32353,,2
90512,108317,Undirected,32354,,3
90512,164234,Undirected,32355,,2
90512,239857,Undirected,32356,,2
90512,645809,Undirected,32357,,4
90512,192872,Undirected,32358,,3
90512,78039,Undirected,32359,,3
90512,333953,Undirected,32360,,2
90512,1934395,Undirected,32361,,2
90512,295294,Undirected,32362,,2
90512,437940,Undirected,32363,,3
90512,68561,Undirected,32364,,4
90512,371802,Undirected,32365,,3
90512,81015,Undirected,32366,,2
90512,60122,Undirected,32367,,4
90512,238316,Undirected,32368,,2
90512,433847,Undirected,32369,,3
90512,109583,Undirected,32370,,2
90512,305939,Undirected,32371,,4
90512,374479,Undirected,32372,,2
90512,179548,Undirected,32373,,2
90512,276640,Undirected,32374,,2
90512,127120,Undirected,32375,,2
90512,454690,Undirected,32376,,4
90512,453652,Undirected,32377,,2
90512,423806,Undirected,32378,,2
90512,100716,Undirected,32379,,2
90512,295743,Undirected,32380,,2
90512,43033,Undirected,32381,,2
210573,280401,Undirected,32382,,3
210573,145513,Undirected,32383,,2
210573,437367,Undirected,32384,,2
210573,383134,Undirected,32385,,2
210573,164234,Undirected,32386,,4
210573,437940,Undirected,32387,,2
210573,81015,Undirected,32388,,2
210573,433847,Undirected,32389,,3
210573,259708,Undirected,32390,,3
210573,179548,Undirected,32391,,2
210573,645809,Undirected,32392,,3
210573,146587,Undirected,32393,,7
210573,246744,Undirected,32394,,2
210573,402953,Undirected,32395,,2
210573,227045,Undirected,32396,,2
210573,448738,Undirected,32397,,2
210573,222226,Undirected,32398,,3
210573,486217,Undirected,32399,,2
210573,305939,Undirected,32400,,2
210573,104852,Undirected,32401,,2
210573,488494,Undirected,32402,,3
210573,181136,Undirected,32403,,4
210573,58465,Undirected,32404,,2
210573,251002,Undirected,32405,,2
210573,456776,Undirected,32406,,2
210573,60122,Undirected,32407,,2
210573,72900,Undirected,32408,,2
210573,454690,Undirected,32409,,2
437367,383134,Undirected,32410,,2
437367,184933,Undirected,32411,,2
437367,318681,Undirected,32412,,2
437367,146587,Undirected,32413,,3
437367,447590,Undirected,32414,,3
437367,437283,Undirected,32415,,2
437367,179208,Undirected,32416,,6
437367,140382,Undirected,32417,,2
437367,193527,Undirected,32418,,2
437367,68561,Undirected,32419,,4
437367,60122,Undirected,32420,,2
437367,454690,Undirected,32421,,2
437367,417408,Undirected,32422,,2
146923,280401,Undirected,32423,,2
146923,383134,Undirected,32424,,2
146923,60122,Undirected,32425,,2
146923,146587,Undirected,32426,,5
146923,68561,Undirected,32427,,3
146923,43033,Undirected,32428,,11
146923,437283,Undirected,32429,,2
146923,181136,Undirected,32430,,6
146923,292021,Undirected,32431,,4
146923,210210,Undirected,32432,,6
146923,436163,Undirected,32433,,6
146923,48037,Undirected,32434,,2
280401,9882,Undirected,32435,,2
280401,145513,Undirected,32436,,2
280401,383134,Undirected,32437,,2
280401,164234,Undirected,32438,,5
280401,374432,Undirected,32439,,2
280401,381166,Undirected,32440,,2
280401,243740,Undirected,32441,,2
280401,320385,Undirected,32442,,3
280401,153625,Undirected,32443,,3
280401,146587,Undirected,32444,,20
280401,68010,Undirected,32445,,3
280401,78039,Undirected,32446,,3
280401,433847,Undirected,32447,,3
280401,316115,Undirected,32448,,2
280401,336353,Undirected,32449,,6
280401,276640,Undirected,32450,,5
280401,198227,Undirected,32451,,5
280401,141260,Undirected,32452,,2
280401,62791,Undirected,32453,,2
280401,187134,Undirected,32454,,2
280401,298348,Undirected,32455,,2
280401,181377,Undirected,32456,,2
280401,431768,Undirected,32457,,4
280401,318464,Undirected,32458,,3
280401,448738,Undirected,32459,,2
280401,374479,Undirected,32460,,3
280401,333953,Undirected,32461,,4
280401,384791,Undirected,32462,,2
280401,223119,Undirected,32463,,2
280401,61982,Undirected,32464,,2
280401,488494,Undirected,32465,,2
280401,447590,Undirected,32466,,3
280401,60122,Undirected,32467,,2
280401,300443,Undirected,32468,,2
280401,239857,Undirected,32469,,2
280401,371802,Undirected,32470,,2
280401,157543,Undirected,32471,,2
280401,164122,Undirected,32472,,2
280401,305939,Undirected,32473,,4
280401,179208,Undirected,32474,,2
280401,127120,Undirected,32475,,2
280401,414309,Undirected,32476,,2
280401,645809,Undirected,32477,,3
280401,222226,Undirected,32478,,2
280401,303067,Undirected,32479,,2
145513,164234,Undirected,32480,,2
145513,318464,Undirected,32481,,2
145513,431768,Undirected,32482,,2
145513,448738,Undirected,32483,,3
145513,62791,Undirected,32484,,4
145513,374479,Undirected,32485,,3
145513,453652,Undirected,32486,,2
145513,78039,Undirected,32487,,3
145513,109583,Undirected,32488,,2
145513,433847,Undirected,32489,,2
145513,316115,Undirected,32490,,2
145513,140382,Undirected,32491,,2
145513,146587,Undirected,32492,,4
145513,187134,Undirected,32493,,4
145513,488494,Undirected,32494,,3
145513,437940,Undirected,32495,,2
145513,192872,Undirected,32496,,3
145513,435676,Undirected,32497,,2
145513,454690,Undirected,32498,,2
383134,125585,Undirected,32499,,2
383134,104852,Undirected,32500,,2
383134,246744,Undirected,32501,,2
383134,181136,Undirected,32502,,2
383134,146587,Undirected,32503,,2
383134,436163,Undirected,32504,,2
383134,315503,Undirected,32505,,2
383134,403373,Undirected,32506,,2
383134,454690,Undirected,32507,,2
383134,266839,Undirected,32508,,2
383134,68561,Undirected,32509,,3
383134,437940,Undirected,32510,,2
256301,368464,Undirected,32511,,4
256301,37365,Undirected,32512,,2
368464,249549,Undirected,32513,,2
368464,15190,Undirected,32514,,2
368464,146587,Undirected,32515,,2
368464,303083,Undirected,32516,,2
368464,443920,Undirected,32517,,2
368464,206588,Undirected,32518,,2
368464,378704,Undirected,32519,,4
368464,17077,Undirected,32520,,3
368464,67095,Undirected,32521,,3
368464,251481,Undirected,32522,,2
368464,262657,Undirected,32523,,2
368464,98521,Undirected,32524,,3
368464,2042,Undirected,32525,,3
368464,384791,Undirected,32526,,6
368464,164122,Undirected,32527,,3
368464,83071,Undirected,32528,,2
368464,196409,Undirected,32529,,4
368464,437940,Undirected,32530,,2
368464,350259,Undirected,32531,,2
368464,15585,Undirected,32532,,3
368464,461022,Undirected,32533,,4
368464,140865,Undirected,32534,,5
368464,76711,Undirected,32535,,2
368464,388218,Undirected,32536,,2
368464,382795,Undirected,32537,,4
368464,314341,Undirected,32538,,2
368464,118674,Undirected,32539,,13
368464,73141,Undirected,32540,,2
368464,287832,Undirected,32541,,2
368464,224408,Undirected,32542,,2
368464,207517,Undirected,32543,,3
368464,364448,Undirected,32544,,2
368464,448028,Undirected,32545,,2
368464,148200,Undirected,32546,,2
368464,158633,Undirected,32547,,2
368464,25614,Undirected,32548,,2
368464,441948,Undirected,32549,,6
368464,259708,Undirected,32550,,17
368464,129679,Undirected,32551,,2
368464,407763,Undirected,32552,,2
368464,75844,Undirected,32553,,2
368464,277162,Undirected,32554,,2
368464,251407,Undirected,32555,,5
