"Id","path1","is_PE","old_path1","in_orig","old_comm","old_comm.is_PE","path1.is_PE","Community","Degree","Betweenness","PageRank","Bridge"
187565,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",14,2322.28865804909,7.49389713763759e-05,1
187692,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",37,181.110434823038,8.76620263430297e-05,0
187716,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",4,4409.91666666667,9.39666731431653e-05,0
187717,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",9,384.268253968255,0.000143636381999991,0
1877377,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,21,60.1016233766234,8.77748082259972e-05,0
187742,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",5,3.5,0.000116551723354363,0
1879229,3,FALSE,81,TRUE,"micro","micro FALSE","3 FALSE",NA,7,202.714055389055,7.43441895566648e-05,0
188038,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",19,244.070720517512,8.92863249829816e-05,0
188076,59,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","59 NA",NA,1,0,0.000207339829981395,0
188078,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,17,75.1334532366872,6.38638681509382e-05,0
1880891,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,238.305952380952,3.42925481440313e-05,0
1882030,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,73,6474.61852465842,0.000269492031264782,0
188351,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",44,699.937496624822,9.81441457835993e-05,0
188577,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,127,31408.3730551073,0.000858421042417408,0
188599,24,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","24 FALSE",NA,2,0,0.000207288723294001,0
1886390,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,13,1402.20707070707,7.8355721130977e-05,0
188979,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",1,0,3.26406697605788e-05,0
189005,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",10,4426.5,9.07187066314435e-05,0
189092,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,0,3.97611617672677e-05,0
189097,3,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","3 FALSE",NA,1,0,4.74072880946256e-05,0
189158,60,FALSE,74,TRUE,"micro","micro FALSE","60 FALSE",NA,1,0,0.000207339829981395,0
189306,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,3.24276778555007e-05,0
1893353,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,47,308.147500757202,0.000159542468601899,0
189340,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",44,6821.2187553455,0.00015642885617543,0
1894830,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,0,3.91938219944552e-05,0
189667,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",80,7438.23273926293,0.000381903687137864,0
1898239,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,267.450111592913,3.87075188458453e-05,0
18987,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,3.34540371460675e-05,0
1899693,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,17,175.08035565226,6.71234874171705e-05,0
1900234,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,64,11562.8994517502,0.000361593130449874,0
190026,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",163,7228.6157986457,0.00107880098405546,0
190076,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",2,205.867027553448,3.36011569600782e-05,0
1901624,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,31,2169.97149276009,9.73953093338305e-05,0
1902466,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,1,0,3.41104392016539e-05,0
1902922,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,88,1407.319716515,0.000496176192114861,0
190315,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",4,3,0.000190606297418041,0
19033,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,39,289.989023762624,0.000148425507462723,0
1904651,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,1,0,3.28374386831171e-05,0
19050,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",21,13325.5400624229,0.000295658619169416,0
190632,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,5.1068892540263e-05,0
190683,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",14,363.091120407593,4.59312358422859e-05,0
1907071,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,0,6.26258828353569e-05,0
190830,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",51,259.921391418744,0.000141071192969401,0
1910344,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,0,3.8455001522199e-05,0
191072,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,17,9148.44321789321,0.000134255368613917,0
191079,7,FALSE,5,TRUE,"micro","micro FALSE","7 FALSE",NA,12,0.333333333333333,0.000193204224644145,0
19111,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",163,143587.614659562,0.00133954456237515,5
191269,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",33,2943.87558103107,7.83924884118964e-05,0
191495,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",1,0,3.38553868038398e-05,0
191540,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",4,0,0.000107390179181256,0
191544,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",115,8381.79188654272,0.000800645295735281,1
191609,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",45,414.261548050567,0.000116965174287871,0
1916103,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,11.4166666666667,4.6678953080882e-05,0
191665,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,29.8624098124098,9.70479191278149e-05,0
191699,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.3142257940276e-05,0
191821,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",9,4452.83031135531,0.00015759440338593,0
191939,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",66,1222.05999688736,0.000295752408777809,0
191968,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",4,304.799496539669,4.14811100029211e-05,0
191996,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",1,0,4.64850665733619e-05,0
192114,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",34,4278.25502553001,0.000173947596612637,0
192300,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,3.66857107457919e-05,0
192358,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",358,107445.591811028,0.00219224361323153,5
1923874,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,3.2781504392787e-05,0
192404,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,5.02391893941741e-05,0
192607,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",2,0,3.49568379852858e-05,0
1927040,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,30,61.6166666666667,0.000124231604991911,0
192867,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",1,0,3.34540371460675e-05,0
192872,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",110,11465.4253207559,0.000822868396875489,0
1928753,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,214.775,4.79714056849418e-05,0
192954,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,0.000120293904177594,0
193209,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",62,3806.19963924964,0.000426282612245091,0
193336,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.34540371460675e-05,0
193338,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,4,625.975125588206,3.97461717131434e-05,0
193426,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",43,583.23964610964,0.000195666621995575,0
1935176,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,53,2880.43588424647,0.000203643995043037,0
1935269,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,4,3.77755439005439,3.81173068404227e-05,0
193527,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",33,37.6094627594628,0.00011199196681856,0
193575,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",45,344.803629895291,0.000127205913586325,0
19366,3,FALSE,15,TRUE,"micro","micro FALSE","3 FALSE",NA,10,4405,0.00024680790440333,0
193720,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",5,6,9.12248846018466e-05,0
193734,5,NA,NA,FALSE,NA,"NA NA","5 NA",NA,1,0,4.54307137899466e-05,0
193865,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,0,6.30084458548988e-05,0
1938822,3,NA,81,TRUE,"micro","micro NA","3 NA",NA,4,486.813167388168,6.01384162496517e-05,0
19390,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,4,673.503571428571,3.81797125963466e-05,0
193903,13,FALSE,8,TRUE,"micro","micro FALSE","13 FALSE",NA,8,0,0.000255058097738831,0
1939172,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,6.57189754689755,4.71868534305924e-05,0
193977,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",8,0,5.67228376401729e-05,0
194038,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",31,226.952628985696,0.00016476013620249,0
1942531,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,44,1530.40286485311,0.000231607978204788,0
1943563,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,3,1.60387806637807,3.56542190904262e-05,0
1943604,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,11,15.0075757575758,6.2016152339814e-05,0
194415,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",206,3756.97210513141,0.000853779630468644,0
194421,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",4,143.878473976934,4.03889992560432e-05,0
194478,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",27,54488.1568700925,0.000651685955236566,0
1946036,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,3,0,3.6716250169316e-05,0
194653,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",156,2029.40086182311,0.000587125752174728,0
194709,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",8,167.444810598758,4.8944053430794e-05,0
194794,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",83,2120.02081016901,0.000381633416132875,0
19495,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,159,37874.2277221258,0.00118546750142705,0
195012,1,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","1 NA","Anti-vaccine",2,304.118650793651,3.57900313871628e-05,0
1950226,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,31.6372938336174,3.60024630678004e-05,0
1953265,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,27,352.798700760311,8.26566762486277e-05,0
195338,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",18,1188.69410826796,7.31353987104307e-05,0
1953440,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,131,7762.09858196789,0.00101463432216984,0
1955873,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,8,84.3861111111111,4.58889122045729e-05,0
195632,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,4.49636679663153e-05,0
1956977,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",58,24928.3551638403,0.000400761372099443,2
195756,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",3,4407,0.000113481422102181,0
195770,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",165,1405.83672613999,0.000610674577426363,0
195792,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",95,15446.7810678415,0.000554229823126132,0
1960,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",63,3444.14147015938,0.000169619580774189,0
196079,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,0,4.49971404002162e-05,0
196149,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",22,18310.1156482655,0.000109137317390836,4
196203,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,5.14691212568014e-05,0
196221,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,73,6369.89718402519,0.000401682264671836,0
196260,61,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","61 FALSE",NA,1,0,0.000207339829981395,0
1964087,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,304.758620034936,4.42954488719189e-05,0
196409,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",29,32.9484126984127,0.000160760228168863,0
1964386,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,51,3271.34575553014,0.000206319071653308,0
196557,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,4.758731714342e-05,0
196563,2,NA,3,TRUE,"micro","micro NA","2 NA","Pro-vaccine",1,0,3.34540371460675e-05,0
1967633,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,1,0,3.26480338956859e-05,0
197099,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",5,379.741112582713,3.65606259488468e-05,0
197203,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,432.172004972414,3.50888205427903e-05,0
197264,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.3142257940276e-05,0
197296,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,3.62356034247339e-05,0
1972992,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,12,16.1,6.09283514897788e-05,0
197398,3,TRUE,4,TRUE,"micro","micro TRUE","3 TRUE",NA,1,0,6.03156715539542e-05,0
197486,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,3,364.406038622129,3.56555315123462e-05,0
197493,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,121,4909.80605266157,0.000658549447434159,0
1975415,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,62,1262.29072531958,0.000275014603452894,0
1977981,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,6,1408.11639662109,4.30707153796889e-05,0
1978276,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,17,155.348809523809,7.31542427505662e-05,0
197953,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,3.40455260423964e-05,0
1979793,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,1,0,3.2573213003473e-05,0
197993,6,FALSE,11,TRUE,"micro","micro FALSE","6 FALSE",NA,4,20.25,0.000112600524332207,0
198001,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,3.21014178367048e-05,0
198058,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,4.8279484045498e-05,0
198087,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",28,1770.61931956932,0.000186371607153257,1
198138,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,4.09101165936091e-05,0
198227,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",51,16392.7036663237,0.000190376395176182,0
1982502,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,8,1725.75515769005,4.44905390839968e-05,0
198274,1,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","1 NA","Anti-vaccine",16,1502.41122646789,0.000119128123840346,2
198289,11,FALSE,7,TRUE,"micro","micro FALSE","11 FALSE",NA,9,0,0.000278402746178388,0
198347,5,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","5 NA",NA,15,8083.28425961294,0.000280779119951628,1
198393,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",14,1385.4013307189,5.91142887132692e-05,0
198410,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",49,3302.91904265373,0.000159849795593144,0
198534,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",9,4408,0.000124367551827595,0
19859,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",72,319.183293364123,0.000293756261882816,0
198652,62,FALSE,36,TRUE,"micro","micro FALSE","62 FALSE",NA,1,0,0.000207339829981395,0
198657,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,38.6336310460452,4.28614087945076e-05,0
198825,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,15,0,7.34557250495512e-05,0
198890,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",11,3601.62686999929,6.20044042490275e-05,0
1990394,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,9,0,0.000179556735653402,0
199040,63,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","63 NA",NA,1,0,0.000207339829981395,0
199205,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",2,0,5.4938673737755e-05,0
199295,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,52,6257.36889124037,0.000348522423343501,0
19930,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",30,93338.4578844617,0.000360809764297476,2
199561,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,3.50073046071385,3.4146157019595e-05,0
199584,9,FALSE,6,TRUE,"micro","micro FALSE","9 FALSE",NA,10,0,0.000165188369052881,0
1997,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",22,1862.38894067361,5.62836192857464e-05,0
19971,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",170,1921.70161376937,0.000562988784103871,0
199757,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,4.52524134906312e-05,0
199819,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",8,327.823428069466,4.84312761417706e-05,0
199843,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,3.29736576870442e-05,0
199845,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,0,5.47446331252975e-05,0
199893,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,16,915.639139902523,5.84042998258239e-05,0
199907,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",37,4103.56281644885,0.000169730839230002,1
199956,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",22,31.5079365079366,9.94080284188516e-05,0
199992,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",2,20.4834054834055,3.64915695483699e-05,0
2001895,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,9,92.1969696969697,4.7989418190461e-05,0
2002044,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,71,965.15075332435,0.000321931799581695,0
200372,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,47,1618.79395387893,0.000145553795757057,0
200545,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",32,20.1666666666667,0.000161425279918849,0
200575,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",4,76.4998566378242,3.590734677135e-05,0
200581,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",3,1586.84038362145,3.7392535208528e-05,0
200690,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",5,0,0.000189381873949153,0
2006917,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",14,2.52777777777778,9.70519076767329e-05,0
2006935,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,63.189898989899,4.23783953280519e-05,0
200716,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",6,62.4450622915542,4.03628190275661e-05,0
200811,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",2,0,3.91300096902144e-05,0
200821,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,4407,0.000128593936551017,0
200952,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",51,1321.47257629138,0.000253097979043992,1
200968,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",14,38.9957833832834,0.000128282964586198,0
2011,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,3.95859513049072e-05,0
201170,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",1,0,3.47848708005342e-05,0
201174,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",59,162.313909173363,0.000128712628715984,0
2011925,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,3,11.5,3.94642338972343e-05,0
201301,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",11,2207.80332061214,0.000138326189375157,0
201358,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",9,143.5,4.6011741856413e-05,0
201668,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,0,3.93319816760425e-05,0
2017009,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,1,0,3.26252802371688e-05,0
201880,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,3.22466576154269e-05,0
201919,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.32364606089348e-05,0
201925,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,0,4.08844061186812e-05,0
201935,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,32,839.344660861604,0.00010208918719726,0
202139,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",9,2473.3792465008,5.35673443183529e-05,0
202280,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",332,12899.9259502227,0.00262837753175568,1
202348,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",48,280246.809601848,0.000221041225876954,9
202416,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",88,1860.21975036781,0.00022690792995555,0
202453,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,15,0,7.69667754516678e-05,0
202476,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,0,6.20359958415758e-05,0
202480,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,4.58948584321991e-05,0
202586,7,FALSE,5,TRUE,"micro","micro FALSE","7 FALSE",NA,17,20.5833333333333,0.000362825007999894,0
202840,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",7,3346.28615667418,9.42468938865351e-05,0
2030344,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,26,76.6480158730158,0.000104479466167039,0
203065,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",11,23.6363707044589,5.32255615561032e-05,0
203093,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",51,672.956469372044,0.000122969022253967,0
