"Id","path1","is_PE","old_path1","in_orig","old_comm","old_comm.is_PE","path1.is_PE","Community","Degree","Betweenness","PageRank","Bridge"
275294,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",34,212.617277167277,2.84687949801717e-05,0
275296,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",6,0,2.59143572379146e-05,0
275361,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",132,462.598484848487,0.000136868590245176,4
27542,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",16,154.42133500751,1.78793322697045e-05,0
27545,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",174,924.776926972997,7.2467899133276e-05,0
275471,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",175,8218.33855138804,0.00017089591932362,2
275512,1,TRUE,NA,FALSE,NA,"NA TRUE","1 TRUE","Anti-vaccine",228,98450.8368484069,0.000139973631825826,5
2755675,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,6,878.210389610389,1.66250034297577e-05,0
275588,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",2,8.66666666666667,1.5538275636801e-05,0
275641,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",7,10559.3836162805,4.13979573244042e-05,0
275675,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,0,3.00445689718331e-05,0
275696,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",109,423.80579004329,8.97497282955049e-05,0
275752,2,FALSE,3,TRUE,"micro","micro FALSE","2 FALSE","Pro-vaccine",4,757.973809523809,2.12783233648782e-05,0
2757833,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,83,462.464976586882,5.27966305929705e-05,0
2758285,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",8,4497.10322177822,1.76482755457308e-05,3
275897,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",602,15454.030160122,0.000839168465080174,2
275929,2,FALSE,5,TRUE,"micro","micro FALSE","2 FALSE","Pro-vaccine",1,0,1.73952830416548e-05,0
275935,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",8,11394.3382395382,2.70596189095885e-05,1
27600,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",102,66.2419505047106,6.74688245581141e-05,0
276031,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,0,1.5760680324302e-05,0
2760478,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",11,23,2.78158921453205e-05,0
276117,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,173.566666666667,3.8286058636069e-05,0
2761379,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,184,5238.05463605023,0.000126576474687983,0
2761390,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",20,39.45,5.37486072431448e-05,0
2761662,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",31,15.45,8.51178990347995e-05,0
2762440,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,0,1.80166668495255e-05,0
2762836,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",310,65512.2134573154,0.000208035900323414,4
276353,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",5,3278.42533577531,3.87873736299926e-05,0
276357,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,238.816666666667,2.0982740487821e-05,0
276455,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",4,166,1.56087488927596e-05,0
27652,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,9992,3.7027591807413e-05,0
27653,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",8,9.98095238095238,1.64684124063009e-05,0
276640,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",170,9059.87267613895,0.00010877726275071,0
276644,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,79,702.818925518925,5.68336015674894e-05,0
2767237,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,7,69.3666666666667,1.75782811438573e-05,0
276752,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",14,1234.35,3.23765573954549e-05,2
276781,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",12,10.9583333333333,1.89478630776384e-05,0
276897,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",86,63429.133480477,0.00017691191953827,0
2769954,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,1.44874492944926e-05,0
2770044,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,67.2151135414294,1.51927688026718e-05,0
277037,6,NA,NA,FALSE,NA,"NA NA","6 NA",NA,5,0,4.69827779370134e-05,0
2770667,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,36,1342.91453883496,2.61787467853529e-05,0
277114,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",65,19357.1642684213,8.25732618991824e-05,19
277162,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",16,355.652380952381,2.59443250181897e-05,1
277348,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",117,65.9380341880342,6.03688921939021e-05,0
277456,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",55,88558.0551012332,0.000329380582111743,1
277480,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,0,1.52236593306276e-05,0
277601,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.66660996556269e-05,0
277607,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",21,198.846212121212,2.39893729466645e-05,1
277660,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",68,1113.67884199134,4.54144895880583e-05,0
277681,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,1.9318160148622e-05,0
277693,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1127,2719161.24128488,0.00204659280166019,222
277703,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",144,814.235036291998,5.69303899028522e-05,0
277800,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",228,64640.5269202073,0.000388146239093498,8
278090,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",90,8751.63343313035,0.000149020073393747,0
2781397,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,1,0,1.46320950673961e-05,0
278192,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,1.47525864493163e-05,0
278198,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,24,7.53333333333333,2.04760843021862e-05,0
278208,1,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","1 NA","Anti-vaccine",260,112739.988169186,0.00016113820090934,46
2783219,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",6,0,1.69992119061431e-05,0
278463,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.47425599294609e-05,0
278465,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",306,3036.39368718878,0.000177887532950278,0
2785148,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,130,17082.5135805432,9.27417138100915e-05,0
278553,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",36,743.987090931944,4.0841148535697e-05,2
278557,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,2,0,2.23473443189912e-05,0
278746,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",12,129.929767426151,1.83919419502124e-05,0
278784,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",40,3730.72236652236,4.27651727304993e-05,0
278793,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,1.44982503229688e-05,0
278853,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",44,235.942857142857,3.40152026167066e-05,0
278948,3,TRUE,3,TRUE,"micro","micro TRUE","3 TRUE",NA,73,4670.15668863301,4.57154395299292e-05,0
278962,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",31,6913.83965566601,0.000140312731180072,0
279011,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",153,3188.72005595194,0.000121708242055323,0
279153,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",3,0,1.75049274216968e-05,0
279184,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",177,13731.6261828788,0.000231516305103481,0
27932,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",425,30714.4149270834,0.000691191472398118,0
279438,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",8,0,1.64876349203055e-05,0
279662,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,54,457.070634920635,3.33209534195559e-05,0
27980,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",74,198.303406315906,4.97543993267838e-05,0
279962,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",21,151.385732406157,2.13857833398599e-05,0
279983,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",7,19853.6014161277,0.000134165965277215,0
28013,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",13,1138.72063492064,4.16243223475506e-05,0
28014,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",8,888.427380952379,3.65032875661406e-05,0
280171,1,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","1 NA","Anti-vaccine",138,231620.028159666,0.000112201504955161,43
2802029,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,4,216.482942942725,1.53349723266735e-05,0
280359,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",49,2239.02579365079,4.38250512005223e-05,3
280401,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",69,268.904817301722,4.32376667149555e-05,0
280425,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",9,252.744397484181,1.72638626725607e-05,0
280472,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,1,0,1.45950364754103e-05,0
280594,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",9,27.4868041439206,1.80467771489554e-05,0
2807961,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",21,138.595260206359,2.20029482908817e-05,0
28085,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",694,69453.6876161707,0.0021275625017519,4
2808834,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",61,110.027597767729,4.46611230004451e-05,0
280986,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",5,0,1.63324248645951e-05,0
2811313,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,80.8333333333333,2.57712284072894e-05,0
281194,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",3,85.2234548115033,1.53836463783184e-05,0
281195,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",7,1.5,2.04189074202713e-05,1
28120,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",66,659.856349206349,5.96070805214828e-05,2
281204,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",9,25.1539682539683,1.69070545591282e-05,0
281222,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,116,324.523448773448,9.55635572692905e-05,0
281311,54,NA,NA,FALSE,NA,"NA NA","54 NA",NA,1,0,9.54562810232528e-05,0
28133,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",31,591.884838762066,2.79449707019828e-05,0
281371,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",8,2490.00238095238,8.0756000879972e-05,0
281382,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",23,1421.64709318459,2.96420851468793e-05,1
281451,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",151,457.464399420156,6.08766632974502e-05,0
281477,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.6378960701232e-05,0
281478,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",1,0,1.66931375233713e-05,0
281501,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",2,0,1.53465230085226e-05,0
281600,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,9992,4.22926883485681e-05,0
281642,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",351,19563.5242176234,0.000267726034638492,0
281669,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",4,82.2937858437857,1.5118730335188e-05,0
281697,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",5,6641.48333333334,4.11841541760108e-05,0
281713,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",47,682.22037323125,3.22972736165072e-05,0
281732,44,NA,NA,FALSE,NA,"NA NA","44 NA",NA,1,0,7.35271353827544e-05,0
2817333,1,NA,NA,FALSE,NA,"NA NA","1 NA","Anti-vaccine",16,38.4166666666667,2.68481165677326e-05,0
2818574,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,16,1433.65884393385,2.5561776111939e-05,0
2819007,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,26,1638.97379128011,2.28547678078475e-05,0
281929,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",20,936.715470532163,2.17813633306963e-05,0
281932,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",141,850.312328662907,0.000105444415836453,0
281942,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,2.5079338358789e-05,0
282215,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.46623780149775e-05,0
282245,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,180,19091.5506173566,0.000150792047457173,0
282271,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,16,59.15775602966,1.95452538119299e-05,0
282395,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",4,24.8333333333333,1.68563686131942e-05,1
28246,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,648,128215.265390881,0.00137067657896255,0
2825014,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,281,1302.43772600512,0.000241097002248676,0
282545,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",5,13.4224622712232,1.53845443083661e-05,0
2826744,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,56,3199.12495059405,3.30246056038141e-05,0
282693,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",96,2201.35748223785,9.27424533905525e-05,0
282901,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,1.80938357393449e-05,0
282930,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",5,1296.21009974752,1.53148971521721e-05,0
282932,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",62,21901.9788186965,8.21924179274854e-05,0
2830069,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,2,2,1.48621084311299e-05,0
2830277,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,0,1.48072914361498e-05,0
283122,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",24,15.1,2.94491156589268e-05,0
283140,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",19,250.337973258699,1.90408233772236e-05,0
2831482,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",45,1583.98725670528,3.94922687664803e-05,0
2832035,15,NA,13,TRUE,"micro","micro NA","15 NA",NA,6,0,8.59140096576416e-05,0
28329,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",115,501.999950763033,0.000118242942399088,0
283423,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",169,33599.6571992336,0.00020014476249673,0
283486,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",38,460.707678797811,2.61981704749992e-05,0
28350,1,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","1 NA","Anti-vaccine",2,0,1.48710756267564e-05,0
28351,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,577,95657.3775614765,0.00114284873253941,0
283528,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,1.4664756404729e-05,0
283547,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,0,1.55824268806323e-05,0
28372,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",893,222960.179266381,0.00182939271504136,9
283722,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,90.6858333333333,1.50777390816416e-05,0
2837387,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,148,712.799553224554,0.000109390374336428,0
283792,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,1,5.8210174707452e-05,0
283802,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",41,536.686923291931,3.71318458550515e-05,0
283860,1,TRUE,NA,FALSE,NA,"NA TRUE","1 TRUE","Anti-vaccine",165,7147.6880091811,0.000191672449637709,0
283914,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",818,33344.6135269776,0.00145291287324538,2
283923,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",105,602.459580264678,4.18742979642435e-05,0
2839609,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,3,13.0282106782107,1.54621432115632e-05,0
283984,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",67,52.345670995671,4.76381010831903e-05,0
284000,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",259,82667.9137995667,0.000455151140944739,22
284064,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",31,248.780333540618,2.65461070231993e-05,0
2841292,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,1.46623780149775e-05,0
284312,13,FALSE,6,TRUE,"micro","micro FALSE","13 FALSE",NA,7,0,8.07424680135779e-05,0
284333,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",163,1015.86876318126,0.000152836073614302,0
284420,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",263,4652.31807927625,0.000226806889001039,0
284451,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",159,10631.5951720638,7.70051422329033e-05,0
284563,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",43,1022.44029157117,3.32928860271964e-05,0
284570,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",39,7067.67142857145,0.000240214531696265,0
284628,3,TRUE,3,TRUE,"micro","micro TRUE","3 TRUE",NA,100,1663.56472167009,5.62286328011895e-05,0
284736,1,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","1 TRUE","Anti-vaccine",1,0,1.49652122811232e-05,0
2847810,98,FALSE,NA,FALSE,NA,"NA FALSE","98 FALSE",NA,1,0,9.54562810233258e-05,0
2849057,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",22,953.529200930931,2.34596365528996e-05,0
284934,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",24,9678.33170500691,6.79423419081574e-05,3
28515,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",60,1566.93038340025,5.72216097671955e-05,2
285150,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,2.28717921846294e-05,0
285188,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",107,2373.11279858189,5.04459510952532e-05,0
285224,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,27,448.204315129315,2.19934650643361e-05,0
285380,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",1,0,1.49594258892724e-05,0
285432,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",13,119.879987218664,1.86305297004901e-05,0
2854444,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,26,75873.1685839005,0.000148086072002226,0
285463,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",36,380.589450723855,3.87473672445844e-05,0
285506,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",120,3513.44127235166,6.74622790768608e-05,0
285510,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,1.48116512667932e-05,0
285541,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",49,550.567302828569,3.33936937853961e-05,0
285591,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",49,848.983473007696,4.0979325509823e-05,0
2856137,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,26,41.1512949000805,2.04882473967847e-05,0
285632,28,TRUE,26,TRUE,"micro","micro TRUE","28 TRUE",NA,3,2,0.00015136257017027,0
285665,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",249,4696.30243307001,0.000270344275922482,0
285682,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",14,0,2.1028243184383e-05,0
285794,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,1,1.60672419363733e-05,0
285818,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,1.6669586815201e-05,0
285933,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",234,8589.95254142338,0.000238566586308509,0
285991,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",32,277.913550287567,2.57785621011493e-05,0
286047,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",16,337.929385120589,1.74868577939184e-05,0
286125,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",4,49.1458466971625,1.52635565425181e-05,0
2861342,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",2,0,1.50118534443603e-05,0
286213,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",15,7911.97254689762,9.18203906105761e-05,0
286230,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",190,2125.83922784732,0.000188506621964175,2
286234,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",115,928.433778699797,7.38462198546376e-05,0
286318,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",121,20424.9863267036,9.62430634739971e-05,54
286389,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",11,1831.10563548913,1.92167591282899e-05,0
286408,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,1,0,1.44859406340154e-05,0
2864576,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",7,178.111079532495,1.69388344788653e-05,0
286485,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",52,14389.9479251742,0.00011304639536411,4
2865065,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,21,243.694181695497,2.03746580752108e-05,0
286558,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",49,15488.3142319669,6.54951999351101e-05,0
286590,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",163,864.66695942946,0.000122497594639937,0
286653,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",11,7.5,2.32886907677046e-05,0
286671,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",387,243320.373381218,0.000581103026329302,20
286766,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",110,38871.8925645762,0.000155840217199934,0
286787,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",181,541.867695117476,7.77643803381944e-05,0
